 450 0.000025010  0.000000  1.700000   1Cl 1
  32  64  96 128 160 192 224 256 288
 0.2499999936845D-04 0.4159505798287D+07
 0.4999999873689D-04 0.2079492148525D+07
 0.7499999810534D-04 0.1386153998311D+07
 0.9999999747379D-04 0.1039484722986D+07
 0.1249999968422D-03 0.8314829976151D+06
 0.1499999962107D-03 0.6928150472216D+06
 0.1749999955791D-03 0.5937663968153D+06
 0.1999999949476D-03 0.5194798089009D+06
 0.2249999943160D-03 0.4617012627864D+06
 0.2499999936845D-03 0.4154783495553D+06
 0.2749999930529D-03 0.3776595389437D+06
 0.2999999924214D-03 0.3461438099375D+06
 0.3249999917898D-03 0.3194766088310D+06
 0.3499999911583D-03 0.2966189681997D+06
 0.3749999905267D-03 0.2768089782311D+06
 0.3999999898952D-03 0.2594752063014D+06
 0.4249999892636D-03 0.2441806743099D+06
 0.4499999886320D-03 0.2305855102429D+06
 0.4749999880005D-03 0.2184213939613D+06
 0.4999999873689D-03 0.2074736692562D+06
 0.5249999867374D-03 0.1975685667266D+06
 0.5499999861058D-03 0.1885639113483D+06
 0.5749999854743D-03 0.1803422541292D+06
 0.5999999848427D-03 0.1728057208647D+06
 0.6249999842112D-03 0.1658720971801D+06
 0.6499999835796D-03 0.1594718170383D+06
 0.6749999829481D-03 0.1535456204527D+06
 0.6999999823165D-03 0.1480427131195D+06
 0.7249999816850D-03 0.1429193068330D+06
 0.7499999810534D-03 0.1381374517925D+06
 0.7749999804219D-03 0.1336640949285D+06
 0.7999999797903D-03 0.1294703147945D+06
 0.8499999785272D-03 0.1218228114838D+06
 0.8999999772641D-03 0.1150250045284D+06
 0.9499999760010D-03 0.1089427327444D+06
 0.9999999747379D-03 0.1034686670837D+06
 0.1049999973475D-02 0.9851592203537D+05
 0.1099999972212D-02 0.9401340938858D+05
 0.1149999970949D-02 0.8990240403766D+05
 0.1199999969685D-02 0.8613396834532D+05
 0.1249999968422D-02 0.8266699465539D+05
 0.1299999967159D-02 0.7946669952489D+05
 0.1349999965896D-02 0.7650345259149D+05
 0.1399999964633D-02 0.7375185636587D+05
 0.1449999963370D-02 0.7119001644541D+05
 0.1499999962107D-02 0.6879895765165D+05
 0.1549999960844D-02 0.6656215320392D+05
 0.1599999959581D-02 0.6446514215222D+05
 0.1649999958317D-02 0.6249521637302D+05
 0.1699999957054D-02 0.6064116280336D+05
 0.1749999955791D-02 0.5889304986172D+05
 0.1799999954528D-02 0.5724204946540D+05
 0.1849999953265D-02 0.5568028790985D+05
 0.1899999952002D-02 0.5420072029069D+05
 0.1949999950739D-02 0.5279702424904D+05
 0.1999999949476D-02 0.5146350966044D+05
 0.2049999948213D-02 0.5019504152594D+05
 0.2099999946950D-02 0.4898697387767D+05
 0.2149999945686D-02 0.4783509294229D+05
 0.2199999944423D-02 0.4673556799760D+05
 0.2249999943160D-02 0.4568490883277D+05
 0.2299999941897D-02 0.4467992872452D+05
 0.2349999940634D-02 0.4371771216088D+05
 0.2399999939371D-02 0.4279558657567D+05
 0.2499999936845D-02 0.4106198712629D+05
 0.2599999934318D-02 0.3946173811351D+05
 0.2699999931792D-02 0.3798002385628D+05
 0.2799999929266D-02 0.3660414516595D+05
 0.2899999926740D-02 0.3532315441828D+05
 0.2999999924214D-02 0.3412756363831D+05
 0.3099999921687D-02 0.3300910908339D+05
 0.3199999919161D-02 0.3196055994292D+05
 0.3299999916635D-02 0.3097556184309D+05
 0.3399999914109D-02 0.3004850796027D+05
 0.3499999911583D-02 0.2917443222898D+05
 0.3599999909056D-02 0.2834892034894D+05
 0.3699999906530D-02 0.2756803522342D+05
 0.3799999904004D-02 0.2682825417061D+05
 0.3899999901478D-02 0.2612641578666D+05
 0.3999999898952D-02 0.2545967479623D+05
 0.4099999896425D-02 0.2482546350685D+05
 0.4199999893899D-02 0.2422145874260D+05
 0.4299999891373D-02 0.2364555342675D+05
 0.4399999888847D-02 0.2309583203540D+05
 0.4499999886320D-02 0.2257054927883D+05
 0.4599999883794D-02 0.2206811165080D+05
