 0.7721084202180D+02 0.7661362371944D+02 0.7600695209929D+02 0.7539087321908D+02
 0.7476544759042D+02 0.7413074838826D+02 0.7348685937003D+02 0.7283387247320D+02
 0.7217188536522D+02 0.7150099892364D+02 0.7082131498172D+02 0.7013293430722D+02
 0.6943595520143D+02 0.6873047264571D+02 0.6801657841048D+02 0.6729436196228D+02
 0.6656391256851D+02 0.6582532226543D+02 0.6507869000731D+02 0.6432412639170D+02
 0.6356175912294D+02 0.6279173825076D+02 0.6201424117492D+02 0.6122947611784D+02
 0.6043768406231D+02 0.5963913780903D+02 0.5883413865207D+02 0.5802300986175D+02
 0.5720608861345D+02 0.5638371652153D+02 0.5555623161299D+02 0.5472396235336D+02
 0.5388722651198D+02 0.5304633449918D+02 0.5220159840054D+02 0.5135334429953D+02
 0.5050192723797D+02 0.4964774537252D+02 0.4879125247097D+02 0.4793296545782D+02
 0.4707346733379D+02 0.4621340341175D+02 0.4535347247005D+02 0.4449441188735D+02
 0.4363697920289D+02 0.4278192981649D+02 0.4192999361635D+02 0.4108185055991D+02
 0.4023810800520D+02 0.3939927991749D+02 0.3856577058888D+02 0.3773786292948D+02
 0.3691571363814D+02 0.3609935511132D+02 0.3528870580502D+02 0.3448358850339D+02
 0.3368375721301D+02 0.3288893130230D+02 0.3209883585906D+02 0.3131324526053D+02
 0.3053202597158D+02 0.2975517297892D+02 0.2898283214742D+02 0.2821530153623D+02
 0.2745300348504D+02 0.2669642805251D+02 0.2594605075233D+02 0.2520224398754D+02
 0.2446520326656D+02 0.2373491333694D+02 0.2301116444942D+02 0.2229362030164D+02
 0.2158191201938D+02 0.2087574152105D+02 0.2017496306781D+02 0.1947964061609D+02
 0.1879006665623D+02 0.1810675799548D+02 0.1743042323902D+02 0.1676192311858D+02
 0.1610221611613D+02 0.1545231044506D+02 0.1481320984870D+02 0.1418587357145D+02
 0.1357117384660D+02 0.1296987141599D+02 0.1238258951501D+02 0.1180980674672D+02
 0.1125184802128D+02 0.1070889360811D+02 0.1018098431853D+02 0.9668043552589D+01
 0.9169891832429D+01 0.8686277203675D+01 0.8216893430292D+01 0.7761412417207D+01
 0.7319499393929D+01 0.6890840366915D+01 0.6475149211749D+01 0.6072184032973D+01
 0.5681739244687D+01 0.5303651943195D+01 0.4937780734180D+01 0.4584006492507D+01
 0.4242206364209D+01 0.3912258416024D+01 0.3594019311628D+01 0.3287338132508D+01
 0.2992042036094D+01 0.2707963431476D+01 0.2434943482786D+01 0.2172887423215D+01
 0.1921801109295D+01 0.1681873863678D+01 0.1453519292152D+01
 0.1999995024723D+01 0.1999994873200D+01 0.1999994717064D+01 0.1999994556171D+01
 0.1999994390379D+01 0.1999994219538D+01 0.1999994043494D+01 0.1999993862088D+01
 0.1999993675158D+01 0.1999993482534D+01 0.1999993284045D+01 0.1999993079510D+01
 0.1999992868746D+01 0.1999992651563D+01 0.1999992427766D+01 0.1999992197153D+01
 0.1999991959517D+01 0.1999991714643D+01 0.1999991462312D+01 0.1999991202296D+01
 0.1999990934362D+01 0.1999990658267D+01 0.1999990373764D+01 0.1999990080596D+01
 0.1999989778500D+01 0.1999989467203D+01 0.1999989146425D+01 0.1999988815879D+01
 0.1999988475265D+01 0.1999988124278D+01 0.1999987762602D+01 0.1999987389911D+01
 0.1999987005869D+01 0.1999986610131D+01 0.1999986202341D+01 0.1999985782132D+01
 0.1999985349125D+01 0.1999984902931D+01 0.1999984443147D+01 0.1999983969361D+01
 0.1999983481146D+01 0.1999982978062D+01 0.1999982459656D+01 0.1999981925462D+01
 0.1999981374999D+01 0.1999980807771D+01 0.1999980223269D+01 0.1999979620965D+01
 0.1999979000318D+01 0.1999978360768D+01 0.1999977701741D+01 0.1999977022643D+01
 0.1999976322863D+01 0.1999975601771D+01 0.1999974858717D+01 0.1999974093034D+01
 0.1999973304031D+01 0.1999972490999D+01 0.1999971653205D+01 0.1999970789896D+01
 0.1999969900295D+01 0.1999968983600D+01 0.1999968038987D+01 0.1999967065605D+01
 0.1999966062578D+01 0.1999965029003D+01 0.1999963963950D+01 0.1999962866460D+01
 0.1999961735546D+01 0.1999960570188D+01 0.1999959369339D+01 0.1999958131917D+01
 0.1999956856808D+01 0.1999955542865D+01 0.1999954188905D+01 0.1999952793709D+01
 0.1999951356021D+01 0.1999949874547D+01 0.1999948347953D+01 0.1999946774865D+01
 0.1999945153867D+01 0.1999943483501D+01 0.1999941762261D+01 0.1999939988600D+01
 0.1999938160919D+01 0.1999936277574D+01 0.1999934336870D+01 0.1999932337060D+01
 0.1999930276343D+01 0.1999928152864D+01 0.1999925964711D+01 0.1999923709916D+01
 0.1999921386447D+01 0.1999918992214D+01 0.1999916525061D+01 0.1999913982767D+01
 0.1999911363044D+01 0.1999908663532D+01 0.1999905881803D+01 0.1999903015351D+01
 0.1999900061596D+01 0.1999897017879D+01 0.1999893881460D+01 0.1999890649515D+01
 0.1999887319135D+01 0.1999883887321D+01 0.1999880350983D+01 0.1999876706939D+01
 0.1999872951908D+01 0.1999869082508D+01 0.1999865095256D+01 0.1999860986562D+01
 0.1999856752728D+01 0.1999852389941D+01 0.1999847894274D+01 0.1999843261678D+01
 0.1999838487984D+01 0.1999833568892D+01 0.1999828499974D+01 0.1999823276667D+01
 0.1999817894266D+01 0.1999812347927D+01 0.1999806632654D+01 0.1999800743303D+01
 0.1999794674569D+01 0.1999788420990D+01 0.1999781976933D+01 0.1999775336597D+01
 0.1999768494002D+01 0.1999761442986D+01 0.1999754177201D+01 0.1999746690103D+01
 0.1999738974951D+01 0.1999731024797D+01 0.1999722832481D+01 0.1999714390627D+01
 0.1999705691631D+01 0.1999696727660D+01 0.1999687490642D+01 0.1999677972257D+01
 0.1999668163933D+01 0.1999658056836D+01 0.1999647641864D+01 0.1999636909637D+01
 0.1999625850488D+01 0.1999614454456D+01 0.1999602711277D+01 0.1999590610374D+01
 0.1999578140846D+01 0.1999565291462D+01 0.1999552050647D+01 0.1999538406474D+01
 0.1999524346651D+01 0.1999509858513D+01 0.1999494929008D+01 0.1999479544687D+01
 0.1999463691688D+01 0.1999447355729D+01 0.1999430522093D+01 0.1999413175612D+01
 0.1999395300656D+01 0.1999376881119D+01 0.1999357900404D+01 0.1999338341407D+01
 0.1999318186503D+01 0.1999297417528D+01 0.1999276015765D+01 0.1999253961926D+01
 0.1999231236135D+01 0.1999207817908D+01 0.1999183686138D+01 0.1999158819072D+01
 0.1999133194295D+01 0.1999106788707D+01 0.1999079578503D+01 0.1999051539151D+01
 0.1999022645372D+01 0.1998992871114D+01 0.1998962189529D+01 0.1998930572952D+01
 0.1998897992870D+01 0.1998864419901D+01 0.1998829823768D+01 0.1998794173266D+01
 0.1998757436237D+01 0.1998719579545D+01 0.1998680569036D+01 0.1998640369518D+01
 0.1998598944720D+01 0.1998556257264D+01 0.1998512268631D+01 0.1998466939124D+01
 0.1998420227832D+01 0.1998372092594D+01 0.1998322489960D+01 0.1998271375153D+01
 0.1998218702026D+01 0.1998164423019D+01 0.1998108489120D+01 0.1998050849816D+01
 0.1997991453051D+01 0.1997930245173D+01 0.1997867170891D+01 0.1997802173221D+01
 0.1997735193434D+01 0.1997666171005D+01 0.1997595043553D+01 0.1997521746789D+01
 0.1997446214454D+01 0.1997368378259D+01 0.1997288167825D+01 0.1997205510613D+01
 0.1997120331862D+01 0.1997032554520D+01 0.1996942099172D+01 0.1996848883967D+01
 0.1996752824544D+01 0.1996653833953D+01 0.1996551822578D+01 0.1996446698048D+01
 0.1996338365161D+01 0.1996226725789D+01 0.1996111678791D+01 0.1995993119916D+01
 0.1995870941714D+01 0.1995745033428D+01 0.1995615280897D+01 0.1995481566450D+01
 0.1995343768795D+01 0.1995201762907D+01 0.1995055419913D+01 0.1994904606972D+01
 0.1994749187151D+01 0.1994589019299D+01 0.1994423957912D+01 0.1994253853002D+01
 0.1994078549955D+01 0.1993897889384D+01 0.1993711706986D+01 0.1993519833383D+01
 0.1993322093964D+01 0.1993118308724D+01 0.1992908292092D+01 0.1992691852760D+01
 0.1992468793499D+01 0.1992238910975D+01 0.1992001995559D+01 0.1991757831123D+01
 0.1991506194846D+01 0.1991246856991D+01 0.1990979580696D+01 0.1990704121746D+01
 0.1990420228340D+01 0.1990127640852D+01 0.1989826091584D+01 0.1989515304509D+01
 0.1989194995009D+01 0.1988864869600D+01 0.1988524625653D+01 0.1988173951100D+01
 0.1987812524137D+01 0.1987440012911D+01 0.1987056075202D+01 0.1986660358090D+01
 0.1986252497613D+01 0.1985832118415D+01 0.1985398833380D+01 0.1984952243256D+01
 0.1984491936263D+01 0.1984017487693D+01 0.1983528459492D+01 0.1983024399829D+01
 0.1982504842657D+01 0.1981969307246D+01 0.1981417297714D+01 0.1980848302534D+01
 0.1980261794028D+01 0.1979657227842D+01 0.1979034042402D+01 0.1978391658359D+01
 0.1977729478005D+01 0.1977046884676D+01 0.1976343242133D+01 0.1975617893922D+01
 0.1974870162711D+01 0.1974099349610D+01 0.1973304733456D+01 0.1972485570088D+01
 0.1971641091588D+01 0.1970770505499D+01 0.1969872994015D+01 0.1968947713147D+01
 0.1967993791855D+01 0.1967010331155D+01 0.1965996403197D+01 0.1964951050302D+01
 0.1963873283980D+01 0.1962762083902D+01 0.1961616396846D+01 0.1960435135604D+01
 0.1959217177849D+01 0.1957961364969D+01 0.1956666500859D+01 0.1955331350671D+01
 0.1953954639524D+01 0.1952535051174D+01 0.1951071226627D+01 0.1949561762728D+01
 0.1948005210676D+01 0.1946400074516D+01 0.1944744809558D+01 0.1943037820771D+01
 0.1941277461092D+01 0.1939462029717D+01 0.1937589770301D+01 0.1935658869060D+01
 0.1933667453148D+01 0.1931613588300D+01 0.1929495277065D+01 0.1927310456685D+01
 0.1925056996930D+01 0.1922732697923D+01 0.1920335287842D+01 0.1917862420613D+01
 0.1915311673488D+01 0.1912680544601D+01 0.1909966450411D+01 0.1907166723129D+01
 0.1904278608020D+01 0.1901299260709D+01 0.1898225744332D+01 0.1895055026728D+01
 0.1891783977447D+01 0.1888409364823D+01 0.1884927852857D+01 0.1881335998172D+01
 0.1877630246771D+01 0.1873806930909D+01 0.1869862265725D+01 0.1865792346041D+01
 0.1861593142903D+01 0.1857260500322D+01 0.1852790131740D+01 0.1848177616762D+01
 0.1843418397566D+01 0.1838507775659D+01 0.1833440908279D+01 0.1828212805233D+01
 0.1822818325318D+01 0.1817252173316D+01 0.1811508896494D+01 0.1805582881823D+01
 0.1799468352643D+01 0.1793159366189D+01 0.1786649810493D+01 0.1779933402365D+01
 0.1773003684610D+01 0.1765854024590D+01 0.1758477611905D+01 0.1750867457683D+01
 0.1743016392848D+01 0.1734917068370D+01 0.1726561954258D+01 0.1717943340978D+01
 0.1709053339407D+01 0.1699883883652D+01 0.1690426732176D+01 0.1680673472362D+01
 0.1670615523016D+01 0.1660244141052D+01 0.1649550425675D+01 0.1638525327544D+01
 0.1627159654978D+01 0.1615444086115D+01 0.1603369177417D+01 0.1590925379346D+01
 0.1578103047672D+01 0.1564892463200D+01 0.1551283846224D+01 0.1537267381180D+01
 0.1522833234606D+01 0.1507971585401D+01 0.1492672647017D+01 0.1476926704026D+01
 0.1460724139095D+01 0.1444055477003D+01 0.1426911416724D+01 0.1409282884144D+01
 0.1391161069999D+01 0.1372537492203D+01 0.1353404040447D+01 0.1333753049807D+01
 0.1313577352310D+01 0.1292870363376D+01 0.1271626141563D+01 0.1249839489440D+01
 0.1227506021901D+01 0.1204622284202D+01 0.1181185829823D+01 0.1157195357462D+01
 0.1132650800133D+01 0.1107553484065D+01 0.1081906229702D+01 0.1055713537209D+01
 0.1028981700070D+01 0.1001719021435D+01 0.9739359434872D+00 0.9456452988393D+00
 0.9168624583954D+00 0.8876056257979D+00 0.8578960047062D+00 0.8277581465484D+00
 0.7972201418567D+00 0.7663140298484D+00 0.7350760221686D+00 0.7035469880947D+00
 0.6717727169080D+00 0.6398045015913D+00 0.6076994528675D+00 0.5755212051010D+00
 0.5433403063634D+00 0.5112350845719D+00 0.4792921400022D+00 0.4476074297730D+00
 0.4162869040491D+00 0.3854478695648D+00 0.3552198268992D+00 0.3257461871675D+00
 0.2971853544017D+00 0.2697128840236D+00 0.2435228552180D+00 0.2188305445788D+00
 0.1958741598220D+00 0.1749181513250D+00 0.1562554245226D+00
